month,airline,departing_port,arriving_port,sectors_flown,on_time_departures_pct
2020-01,All Airlines,Cairns,Sydney,292,78.76712328767124
2020-01,All Airlines,Cairns,Townsville,148,89.86486486486487
2020-01,All Airlines,Canberra,Adelaide,59,83.05084745762711
2020-01,All Airlines,Canberra,Brisbane,262,82.06106870229007
2020-01,All Airlines,Canberra,Melbourne,348,71.55172413793103
2020-01,All Airlines,Canberra,Sydney,446,73.99103139013454
2020-01,All Airlines,Coffs Harbour,Sydney,186,72.58064516129032
2020-01,All Airlines,Darwin,Alice Springs,44,90.9090909090909
2020-01,All Airlines,Darwin,Brisbane,106,83.9622641509434
2020-01,All Airlines,Darwin,Melbourne,83,81.92771084337349
2020-01,All Airlines,Darwin,Perth,62,90.32258064516128
2020-01,All Airlines,Darwin,Sydney,81,83.9506172839506
2020-01,All Airlines,Dubbo,Sydney,178,73.03370786516854
2020-01,All Airlines,Emerald,Brisbane,162,90.74074074074075
2020-01,All Airlines,Gladstone,Brisbane,200,86.5
2020-01,All Airlines,Gold Coast,Adelaide,64,53.125
2020-01,All Airlines,Gold Coast,Melbourne,526,46.57794676806083
2020-01,All Airlines,Gold Coast,Sydney,839,57.56853396901073
2020-01,All Airlines,Hamilton Island,Brisbane,61,73.77049180327869
2020-01,All Airlines,Hamilton Island,Sydney,92,70.65217391304348
2020-01,All Airlines,Hobart,Brisbane,84,79.76190476190477
2020-01,All Airlines,Hobart,Melbourne,537,65.17690875232775
2020-01,All Airlines,Hobart,Sydney,268,71.26865671641791
2020-01,All Airlines,Kalgoorlie,Perth,154,88.31168831168831
2020-01,All Airlines,Karratha,Perth,253,90.11857707509881
2020-01,All Airlines,Launceston,Melbourne,396,65.65656565656566
2020-01,All Airlines,Launceston,Sydney,93,72.04301075268818
2020-01,All Airlines,Mackay,Brisbane,291,82.81786941580756
2020-01,All Airlines,Melbourne,Adelaide,676,74.11242603550295
2020-01,All Airlines,Melbourne,Brisbane,1013,73.74136229022706
2020-01,All Airlines,Melbourne,Cairns,184,73.91304347826086
2020-01,All Airlines,Melbourne,Canberra,346,69.65317919075144
2020-01,All Airlines,Melbourne,Darwin,83,68.67469879518072
2020-01,All Airlines,Melbourne,Gold Coast,527,70.96774193548387
2020-01,All Airlines,Melbourne,Hobart,537,75.04655493482309
2020-01,All Airlines,Melbourne,Launceston,394,70.81218274111674
2020-01,All Airlines,Melbourne,Mildura,149,65.77181208053692
2020-01,All Airlines,Melbourne,Newcastle,128,59.375
2020-01,All Airlines,Melbourne,Perth,471,69.00212314225053
2020-01,All Airlines,Melbourne,Sunshine Coast,140,82.85714285714286
2020-01,All Airlines,Melbourne,Sydney,2185,74.96567505720823
2020-01,All Airlines,Mildura,Melbourne,149,57.71812080536913
2020-01,All Airlines,Mount Isa,Brisbane,67,80.59701492537313
2020-01,All Airlines,Newcastle,Brisbane,236,81.35593220338984
2020-01,All Airlines,Newcastle,Melbourne,127,60.629921259842526
2020-01,All Airlines,Newman,Perth,169,84.02366863905326
2020-01,All Airlines,Perth,Adelaide,201,81.59203980099502
2020-01,All Airlines,Perth,Brisbane,257,82.49027237354085
2020-01,All Airlines,Perth,Broome,138,81.15942028985508
2020-01,All Airlines,Perth,Darwin,62,95.16129032258065
2020-01,All Airlines,Perth,Kalgoorlie,155,90.96774193548387
2020-01,All Airlines,Perth,Karratha,255,90.98039215686275
2020-01,All Airlines,Perth,Melbourne,473,73.57293868921776
2020-01,All Airlines,Perth,Newman,169,89.3491124260355
2020-01,All Airlines,Perth,Port Hedland,190,92.63157894736842
2020-01,All Airlines,Perth,Sydney,377,76.657824933687
2020-01,All Airlines,Port Hedland,Perth,184,88.04347826086956
2020-01,All Airlines,Port Lincoln,Adelaide,279,89.96415770609319
2020-01,All Airlines,Port Macquarie,Sydney,148,63.51351351351351
2020-01,All Airlines,Proserpine,Brisbane,87,82.75862068965517
2020-01,All Airlines,Proserpine,Sydney,32,56.25
2020-01,All Airlines,Rockhampton,Brisbane,308,83.11688311688312
2020-01,All Airlines,Sunshine Coast,Melbourne,141,54.60992907801418
2020-01,All Airlines,Sunshine Coast,Sydney,184,61.41304347826087
2020-01,All Airlines,Sydney,Adelaide,531,74.3879472693032
2020-01,All Airlines,Sydney,Albury,153,66.66666666666666
2020-01,All Airlines,Sydney,Armidale,144,77.08333333333334
2020-01,All Airlines,Sydney,Ayers Rock,56,82.14285714285714
2020-01,All Airlines,Sydney,Ballina,155,75.48387096774194
2020-01,All Airlines,Sydney,Brisbane,1265,70.51383399209486
2020-01,All Airlines,Sydney,Cairns,292,73.63013698630137
2020-01,All Airlines,Sydney,Canberra,445,71.68539325842697
2020-01,All Airlines,Sydney,Coffs Harbour,187,72.19251336898395
2020-01,All Airlines,Sydney,Darwin,81,69.1358024691358
2020-01,All Airlines,Sydney,Dubbo,176,73.29545454545455
2020-01,All Airlines,Sydney,Gold Coast,840,70.95238095238095
2020-01,All Airlines,Sydney,Hamilton Island,92,82.6086956521739
2020-01,All Airlines,Sydney,Hobart,269,68.77323420074349
2020-01,All Airlines,Sydney,Launceston,94,69.14893617021278
2020-01,All Airlines,Sydney,Melbourne,2191,69.00958466453673
2020-01,All Airlines,Sydney,Perth,378,61.64021164021164
2020-01,All Airlines,Sydney,Port Macquarie,150,64
2020-01,All Airlines,Sydney,Proserpine,32,50
2020-01,All Airlines,Sydney,Sunshine Coast,186,72.04301075268818
2020-01,All Airlines,Sydney,Tamworth,176,65.9090909090909
2020-01,All Airlines,Sydney,Townsville,52,76.92307692307693
2020-01,All Airlines,Sydney,Wagga Wagga,143,70.62937062937063
2020-01,All Airlines,Tamworth,Sydney,172,64.53488372093024
2020-01,All Airlines,Townsville,Brisbane,334,86.22754491017965
2020-01,All Airlines,Townsville,Cairns,148,88.51351351351352
2020-01,All Airlines,Townsville,Sydney,52,63.46153846153846
2020-01,All Airlines,Wagga Wagga,Sydney,143,72.02797202797203
2020-01,All Airlines,All Ports,All Ports,43986,75.43763924885191
2020-02,Jetstar,Adelaide,Brisbane,21,76.19047619047619
2020-02,Jetstar,Adelaide,Gold Coast,25,44
2020-02,Jetstar,Adelaide,Melbourne,92,67.3913043478261
2020-02,Jetstar,Adelaide,Perth,21,80.95238095238095
2020-02,Jetstar,Adelaide,Sydney,105,75.23809523809524
2020-02,Jetstar,Ayers Rock,Sydney,24,45.83333333333333
2020-02,Jetstar,Ballina,Sydney,73,47.94520547945205
2020-02,Jetstar,Brisbane,Adelaide,21,85.71428571428571
2020-02,Jetstar,Brisbane,Cairns,72,55.55555555555556
2020-02,Jetstar,Brisbane,Darwin,17,82.35294117647058
2020-02,Jetstar,Brisbane,Hobart,29,89.65517241379311
2020-02,Jetstar,Brisbane,Mackay,29,68.96551724137932
2020-02,Jetstar,Brisbane,Melbourne,108,51.85185185185185
2020-02,Jetstar,Brisbane,Newcastle,62,61.29032258064516
2020-02,Jetstar,Brisbane,Proserpine,29,75.86206896551724
2020-02,Jetstar,Brisbane,Sydney,114,61.40350877192983
2020-02,Jetstar,Brisbane,Townsville,42,78.57142857142857
2020-02,Jetstar,Cairns,Brisbane,73,72.6027397260274
2020-02,Jetstar,Cairns,Melbourne,56,73.21428571428571
2020-02,Jetstar,Cairns,Sydney,66,87.87878787878788
2020-02,Jetstar,Darwin,Brisbane,17,88.23529411764706
2020-02,Jetstar,Darwin,Melbourne,16,81.25
2020-02,Jetstar,Darwin,Sydney,13,69.23076923076923
2020-02,Jetstar,Gold Coast,Adelaide,25,80
2020-02,Jetstar,Gold Coast,Melbourne,122,55.73770491803278
2020-02,Jetstar,Gold Coast,Sydney,241,60.58091286307054
2020-02,Jetstar,Hamilton Island,Sydney,17,76.47058823529412
2020-02,Jetstar,Hobart,Brisbane,29,89.65517241379311
2020-02,Jetstar,Hobart,Melbourne,183,59.01639344262295
2020-02,Jetstar,Hobart,Sydney,98,75.51020408163265
2020-02,Jetstar,Launceston,Melbourne,140,72.85714285714285
2020-02,Jetstar,Launceston,Sydney,54,64.81481481481481
2020-02,Jetstar,Mackay,Brisbane,29,37.93103448275862
2020-02,Jetstar,Melbourne,Adelaide,92,67.3913043478261
2020-02,Jetstar,Melbourne,Brisbane,108,66.66666666666666
2020-02,Jetstar,Melbourne,Cairns,57,82.45614035087719
2020-02,Jetstar,Melbourne,Darwin,16,93.75
2020-02,Jetstar,Melbourne,Gold Coast,122,67.21311475409836
2020-02,Jetstar,Melbourne,Hobart,185,70.8108108108108
2020-02,Jetstar,Melbourne,Launceston,140,72.85714285714285
2020-02,Jetstar,Melbourne,Newcastle,85,68.23529411764706
2020-02,Jetstar,Melbourne,Perth,43,88.37209302325581
2020-02,Jetstar,Melbourne,Sunshine Coast,58,86.20689655172413
2020-02,Jetstar,Melbourne,Sydney,356,64.04494382022472
2020-02,Jetstar,Newcastle,Brisbane,62,74.19354838709677
2020-02,Jetstar,Newcastle,Melbourne,85,72.94117647058823
2020-02,Jetstar,Perth,Adelaide,21,57.14285714285714
2020-02,Jetstar,Perth,Melbourne,43,86.04651162790698
2020-02,Jetstar,Perth,Sydney,25,64
2020-02,Jetstar,Proserpine,Brisbane,28,64.28571428571429
2020-02,Jetstar,Proserpine,Sydney,13,53.84615384615385
2020-02,Jetstar,Sunshine Coast,Melbourne,58,65.51724137931035
2020-02,Jetstar,Sunshine Coast,Sydney,61,39.34426229508197
2020-02,Jetstar,Sydney,Adelaide,106,71.69811320754717
2020-02,Jetstar,Sydney,Ayers Rock,25,36
2020-02,Jetstar,Sydney,Ballina,78,71.7948717948718
2020-02,Jetstar,Sydney,Brisbane,114,57.89473684210527
2020-02,Jetstar,Sydney,Cairns,65,76.92307692307693
2020-02,Jetstar,Sydney,Darwin,13,69.23076923076923
2020-02,Jetstar,Sydney,Gold Coast,239,65.27196652719665
2020-02,Jetstar,Sydney,Hamilton Island,17,82.35294117647058
2020-02,Jetstar,Sydney,Hobart,98,77.55102040816327
2020-02,Jetstar,Sydney,Launceston,54,79.62962962962963
2020-02,Jetstar,Sydney,Melbourne,353,64.02266288951841
2020-02,Jetstar,Sydney,Perth,25,72
2020-02,Jetstar,Sydney,Proserpine,13,69.23076923076923
2020-02,Jetstar,Sydney,Sunshine Coast,61,49.18032786885246
2020-02,Jetstar,Sydney,Townsville,16,68.75
2020-02,Jetstar,Townsville,Brisbane,43,62.7906976744186
2020-02,Jetstar,Townsville,Sydney,16,62.5
2020-02,Jetstar,All Ports,All Ports,5989,68.05810652863583
2020-02,Qantas,Adelaide,Alice Springs,29,89.65517241379311
2020-02,Qantas,Adelaide,Brisbane,103,89.32038834951457
2020-02,Qantas,Adelaide,Canberra,40,97.5
2020-02,Qantas,Adelaide,Melbourne,274,83.21167883211679
2020-02,Qantas,Adelaide,Perth,115,92.17391304347827
2020-02,Qantas,Adelaide,Sydney,225,77.33333333333333
2020-02,Qantas,Alice Springs,Adelaide,29,86.20689655172413
2020-02,Qantas,Brisbane,Adelaide,103,79.6116504854369
2020-02,Qantas,Brisbane,Cairns,25,96
2020-02,Qantas,Brisbane,Darwin,29,82.75862068965517
2020-02,Qantas,Brisbane,Melbourne,373,77.7479892761394
2020-02,Qantas,Brisbane,Perth,140,70
2020-02,Qantas,Brisbane,Sydney,550,83.81818181818181
2020-02,Qantas,Brisbane,Townsville,37,81.08108108108108
2020-02,Qantas,Broome,Perth,4,50
2020-02,Qantas,Cairns,Brisbane,25,92
2020-02,Qantas,Cairns,Melbourne,36,88.88888888888889
2020-02,Qantas,Cairns,Sydney,58,81.03448275862068
2020-02,Qantas,Canberra,Adelaide,40,95
2020-02,Qantas,Canberra,Melbourne,222,88.73873873873875
2020-02,Qantas,Darwin,Brisbane,29,72.41379310344827
2020-02,Qantas,Darwin,Melbourne,25,88
2020-02,Qantas,Darwin,Perth,29,82.75862068965517
2020-02,Qantas,Darwin,Sydney,30,60
2020-02,Qantas,Gold Coast,Melbourne,31,70.96774193548387
2020-02,Qantas,Gold Coast,Sydney,56,75
2020-02,Qantas,Hamilton Island,Sydney,9,88.88888888888889
2020-02,Qantas,Hobart,Melbourne,110,88.18181818181819
2020-02,Qantas,Kalgoorlie,Perth,12,75
2020-02,Qantas,Karratha,Perth,51,88.23529411764706
2020-02,Qantas,Melbourne,Adelaide,277,79.42238267148014
2020-02,Qantas,Melbourne,Brisbane,371,80.59299191374663
2020-02,Qantas,Melbourne,Cairns,37,86.48648648648648
2020-02,Qantas,Melbourne,Canberra,223,87.4439461883408
2020-02,Qantas,Melbourne,Darwin,25,96
2020-02,Qantas,Melbourne,Gold Coast,30,96.66666666666667
2020-02,Qantas,Melbourne,Hobart,111,77.47747747747748
2020-02,Qantas,Melbourne,Perth,185,72.43243243243244
2020-02,Qantas,Melbourne,Sydney,938,82.83582089552239
2020-02,Qantas,Newman,Perth,47,85.1063829787234
2020-02,Qantas,Perth,Adelaide,114,81.57894736842105
2020-02,Qantas,Perth,Brisbane,140,77.85714285714286
2020-02,Qantas,Perth,Broome,4,75
2020-02,Qantas,Perth,Darwin,29,93.10344827586206
2020-02,Qantas,Perth,Kalgoorlie,12,83.33333333333334
2020-02,Qantas,Perth,Karratha,51,84.31372549019608
2020-02,Qantas,Perth,Melbourne,186,80.10752688172043
2020-02,Qantas,Perth,Newman,45,86.66666666666667
2020-02,Qantas,Perth,Port Hedland,32,93.75
2020-02,Qantas,Perth,Sydney,191,81.67539267015707
2020-02,Qantas,Port Hedland,Perth,32,81.25
2020-02,Qantas,Sydney,Adelaide,224,72.32142857142857
2020-02,Qantas,Sydney,Brisbane,551,78.22141560798548
2020-02,Qantas,Sydney,Cairns,58,77.58620689655173
2020-02,Qantas,Sydney,Darwin,30,56.666666666666664
2020-02,Qantas,Sydney,Gold Coast,56,69.64285714285714
2020-02,Qantas,Sydney,Hamilton Island,8,100
2020-02,Qantas,Sydney,Melbourne,936,74.67948717948718
2020-02,Qantas,Sydney,Perth,192,69.27083333333334
2020-02,Qantas,Townsville,Brisbane,36,80.55555555555556
2020-02,Qantas,All Ports,All Ports,8262,80.36794964899539
2020-02,QantasLink,Adelaide,Canberra,4,100
2020-02,QantasLink,Adelaide,Port Lincoln,92,82.6086956521739
2020-02,QantasLink,Albury,Sydney,97,70.10309278350515
2020-02,QantasLink,Armidale,Sydney,105,58.0952380952381
2020-02,QantasLink,Brisbane,Bundaberg,107,83.17757009345794
2020-02,QantasLink,Brisbane,Cairns,123,89.43089430894308
2020-02,QantasLink,Brisbane,Canberra,141,78.72340425531915
2020-02,QantasLink,Brisbane,Emerald,116,89.65517241379311
2020-02,QantasLink,Brisbane,Gladstone,131,77.86259541984732
2020-02,QantasLink,Brisbane,Hamilton Island,29,62.06896551724138
2020-02,QantasLink,Brisbane,Mackay,134,83.5820895522388
2020-02,QantasLink,Brisbane,Mount Isa,53,84.90566037735849
2020-02,QantasLink,Brisbane,Newcastle,83,80.72289156626506
2020-02,QantasLink,Brisbane,Rockhampton,168,82.14285714285714
2020-02,QantasLink,Brisbane,Sydney,6,100
2020-02,QantasLink,Brisbane,Townsville,106,80.18867924528303
2020-02,QantasLink,Broome,Perth,76,80.26315789473685
2020-02,QantasLink,Bundaberg,Brisbane,107,74.76635514018692
2020-02,QantasLink,Cairns,Brisbane,123,86.1788617886179
2020-02,QantasLink,Cairns,Townsville,125,90.4
2020-02,QantasLink,Canberra,Adelaide,4,75
2020-02,QantasLink,Canberra,Brisbane,141,80.1418439716312
2020-02,QantasLink,Canberra,Melbourne,42,80.95238095238095
2020-02,QantasLink,Canberra,Sydney,431,74.70997679814386
2020-02,QantasLink,Coffs Harbour,Sydney,133,66.9172932330827
2020-02,QantasLink,Dubbo,Sydney,112,72.32142857142857
2020-02,QantasLink,Emerald,Brisbane,115,85.21739130434783
2020-02,QantasLink,Gladstone,Brisbane,131,68.70229007633588
2020-02,QantasLink,Gold Coast,Sydney,71,59.154929577464785
2020-02,QantasLink,Hamilton Island,Brisbane,27,66.66666666666666
2020-02,QantasLink,Hamilton Island,Sydney,20,75
2020-02,QantasLink,Hobart,Sydney,73,76.71232876712328
2020-02,QantasLink,Kalgoorlie,Perth,63,82.53968253968253
2020-02,QantasLink,Karratha,Perth,108,81.48148148148148
2020-02,QantasLink,Launceston,Melbourne,106,76.41509433962264
2020-02,QantasLink,Mackay,Brisbane,131,79.38931297709924
2020-02,QantasLink,Melbourne,Canberra,39,84.61538461538461
2020-02,QantasLink,Melbourne,Launceston,106,81.13207547169812
2020-02,QantasLink,Melbourne,Mildura,87,79.3103448275862
2020-02,QantasLink,Mildura,Melbourne,86,76.74418604651163
2020-02,QantasLink,Mount Isa,Brisbane,53,88.67924528301887
2020-02,QantasLink,Newcastle,Brisbane,83,77.10843373493977
2020-02,QantasLink,Newman,Perth,80,76.25
2020-02,QantasLink,Perth,Broome,78,85.8974358974359
2020-02,QantasLink,Perth,Kalgoorlie,64,81.25
2020-02,QantasLink,Perth,Karratha,108,83.33333333333334
2020-02,QantasLink,Perth,Newman,84,83.33333333333334
2020-02,QantasLink,Perth,Port Hedland,98,83.6734693877551
2020-02,QantasLink,Port Hedland,Perth,95,77.89473684210526
2020-02,QantasLink,Port Lincoln,Adelaide,92,83.69565217391305
2020-02,QantasLink,Port Macquarie,Sydney,103,73.7864077669903
2020-02,QantasLink,Rockhampton,Brisbane,173,78.61271676300578
2020-02,QantasLink,Sunshine Coast,Sydney,55,74.54545454545455
2020-02,QantasLink,Sydney,Albury,98,59.183673469387756
2020-02,QantasLink,Sydney,Armidale,103,71.84466019417476
2020-02,QantasLink,Sydney,Brisbane,5,80
2020-02,QantasLink,Sydney,Canberra,441,76.64399092970523
2020-02,QantasLink,Sydney,Coffs Harbour,133,67.66917293233082
2020-02,QantasLink,Sydney,Dubbo,111,70.27027027027027
2020-02,QantasLink,Sydney,Gold Coast,71,57.74647887323944
2020-02,QantasLink,Sydney,Hamilton Island,20,70
2020-02,QantasLink,Sydney,Hobart,73,61.64383561643836
2020-02,QantasLink,Sydney,Port Macquarie,105,65.71428571428571
2020-02,QantasLink,Sydney,Sunshine Coast,54,74.07407407407408
2020-02,QantasLink,Sydney,Tamworth,129,70.54263565891473
2020-02,QantasLink,Sydney,Wagga Wagga,95,61.05263157894737
2020-02,QantasLink,Tamworth,Sydney,123,62.601626016260155
2020-02,QantasLink,Townsville,Brisbane,106,80.18867924528303
2020-02,QantasLink,Townsville,Cairns,126,86.5079365079365
2020-02,QantasLink,Wagga Wagga,Sydney,95,72.63157894736842
2020-02,QantasLink,All Ports,All Ports,9659,77.60637747178797
2020-02,Regional Express,Adelaide,Port Lincoln,186,95.6989247311828
2020-02,Regional Express,Albury,Sydney,89,84.26966292134831
2020-02,Regional Express,Armidale,Sydney,62,70.96774193548387
2020-02,Regional Express,Ballina,Sydney,22,72.72727272727273
2020-02,Regional Express,Cairns,Townsville,12,75
2020-02,Regional Express,Dubbo,Sydney,116,68.96551724137932
2020-02,Regional Express,Melbourne,Mildura,69,89.85507246376811
2020-02,Regional Express,Mildura,Melbourne,69,76.81159420289855
2020-02,Regional Express,Port Lincoln,Adelaide,185,94.05405405405406
2020-02,Regional Express,Sydney,Albury,89,87.64044943820225
2020-02,Regional Express,Sydney,Armidale,62,82.25806451612904
2020-02,Regional Express,Sydney,Ballina,20,75
2020-02,Regional Express,Sydney,Dubbo,119,78.15126050420169
2020-02,Regional Express,Sydney,Wagga Wagga,118,90.67796610169492
2020-02,Regional Express,Townsville,Cairns,12,91.66666666666666
2020-02,Regional Express,Wagga Wagga,Sydney,118,83.89830508474576
2020-02,Regional Express,All Ports,All Ports,5561,82.98867110231973
2020-02,Tigerair Australia,Adelaide,Brisbane,19,78.94736842105263
2020-02,Tigerair Australia,Adelaide,Melbourne,57,68.42105263157895
2020-02,Tigerair Australia,Adelaide,Sydney,17,52.94117647058824
2020-02,Tigerair Australia,Brisbane,Adelaide,19,73.68421052631578
2020-02,Tigerair Australia,Brisbane,Cairns,27,70.37037037037037
2020-02,Tigerair Australia,Brisbane,Canberra,20,85
2020-02,Tigerair Australia,Brisbane,Melbourne,101,72.27722772277228
2020-02,Tigerair Australia,Brisbane,Sydney,105,75.23809523809524
2020-02,Tigerair Australia,Cairns,Brisbane,27,70.37037037037037
2020-02,Tigerair Australia,Cairns,Melbourne,30,76.66666666666667
2020-02,Tigerair Australia,Cairns,Sydney,28,89.28571428571429
2020-02,Tigerair Australia,Canberra,Brisbane,20,90
2020-02,Tigerair Australia,Canberra,Melbourne,37,72.97297297297297
2020-02,Tigerair Australia,Coffs Harbour,Sydney,12,66.66666666666666
2020-02,Tigerair Australia,Gold Coast,Melbourne,70,60
2020-02,Tigerair Australia,Gold Coast,Sydney,70,54.285714285714285
2020-02,Tigerair Australia,Hobart,Melbourne,34,67.64705882352942
2020-02,Tigerair Australia,Melbourne,Adelaide,57,80.7017543859649
2020-02,Tigerair Australia,Melbourne,Brisbane,101,91.0891089108911
2020-02,Tigerair Australia,Melbourne,Cairns,30,90
2020-02,Tigerair Australia,Melbourne,Canberra,37,75.67567567567568
2020-02,Tigerair Australia,Melbourne,Gold Coast,70,84.28571428571429
2020-02,Tigerair Australia,Melbourne,Hobart,34,94.11764705882352
2020-02,Tigerair Australia,Melbourne,Perth,44,81.81818181818183
2020-02,Tigerair Australia,Melbourne,Sydney,198,70.70707070707071
2020-02,Tigerair Australia,Perth,Melbourne,45,77.77777777777779
2020-02,Tigerair Australia,Perth,Sydney,24,58.333333333333336
2020-02,Tigerair Australia,Proserpine,Sydney,1,0
2020-02,Tigerair Australia,Sydney,Adelaide,18,61.111111111111114
2020-02,Tigerair Australia,Sydney,Brisbane,105,69.52380952380952
2020-02,Tigerair Australia,Sydney,Cairns,28,92.85714285714286
2020-02,Tigerair Australia,Sydney,Coffs Harbour,12,75
2020-02,Tigerair Australia,Sydney,Gold Coast,70,64.28571428571429
2020-02,Tigerair Australia,Sydney,Melbourne,197,65.98984771573603
2020-02,Tigerair Australia,Sydney,Perth,24,50
2020-02,Tigerair Australia,Sydney,Proserpine,1,0
2020-02,Tigerair Australia,All Ports,All Ports,1837,72.56396298312467
2020-02,Virgin Australia,Adelaide,Alice Springs,7,71.42857142857143
